,frame,character,emotion,phonem,blinking_choice,eyes_emotion_choice,intensity,eyes_position,mouth_image_path,pause,word,head_direction,screen_mode,background_type,background_name,body_action,body_path,reaction_bool,reaction,zoom,eye_path,head_rotation,head_path,background_path,key
2497,2497,9,glare,P,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,False,please,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glarePglare_LFalseLMplainplainwallanswerbody1-3m_b_close_s0.0
2498,2498,9,glare,P,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,False,please,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glarePglare_LFalseLMplainplainwallanswerbody1-3m_b_close_s0.0
2499,2499,9,glare,L,not_blinking,glare,False,L,./images/mouth/character_9/sad/l_s.png,False,please,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareLglare_LFalseLMplainplainwallanswerbody1-3l_s0.0
2500,2500,9,glare,L,not_blinking,glare,False,L,./images/mouth/character_9/sad/l_s.png,False,please,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareLglare_LFalseLMplainplainwallanswerbody1-3l_s0.0
2501,2501,9,glare,IY1,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,please,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareIY1glare_LFalseLMplainplainwallanswerbody1-3a_e_s0.0
2502,2502,9,glare,IY1,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,please,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareIY1glare_LFalseLMplainplainwallanswerbody1-3a_e_s0.0
2503,2503,9,glare,Z,not_blinking,glare,False,L,./images/mouth/character_9/sad/d_j_ch_s.png,False,please,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareZglare_LFalseLMplainplainwallanswerbody1-3d_j_ch_s0.0
2504,2504,9,glare,Z,not_blinking,glare,False,L,./images/mouth/character_9/sad/d_j_ch_s.png,False,please,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareZglare_LFalseLMplainplainwallanswerbody1-3d_j_ch_s0.0
2505,2505,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_LFalseLMplainplainwallanswerbody1-3m_b_close_s0.0
2506,2506,9,glare,D,not_blinking,glare,False,L,./images/mouth/character_9/sad/d_j_ch_s.png,False,do,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareDglare_LFalseLMplainplainwallanswerbody1-3d_j_ch_s0.0
2507,2507,9,glare,D,not_blinking,glare,False,L,./images/mouth/character_9/sad/d_j_ch_s.png,False,do,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareDglare_LFalseLMplainplainwallanswerbody1-3d_j_ch_s0.0
2508,2508,9,glare,D,not_blinking,glare,False,L,./images/mouth/character_9/sad/d_j_ch_s.png,False,do,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareDglare_LFalseLMplainplainwallanswerbody1-3d_j_ch_s0.0
2509,2509,9,glare,UW1,not_blinking,glare,False,L,./images/mouth/character_9/sad/o_small_s.png,False,do,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareUW1glare_LFalseLMplainplainwallanswerbody1-3o_small_s0.0
2510,2510,9,glare,UW1,not_blinking,glare,False,L,./images/mouth/character_9/sad/o_small_s.png,False,do,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareUW1glare_LFalseLMplainplainwallanswerbody1-3o_small_s0.0
2511,2511,9,glare,SH,not_blinking,glare,False,L,./images/mouth/character_9/sad/d_j_ch_s.png,False,share,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareSHglare_LFalseLMplainplainwallanswerbody1-3d_j_ch_s0.0
2512,2512,9,glare,SH,not_blinking,glare,False,L,./images/mouth/character_9/sad/d_j_ch_s.png,False,share,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareSHglare_LFalseLMplainplainwallanswerbody1-3d_j_ch_s0.0
2513,2513,9,glare,EH1,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,share,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareEH1glare_LFalseLMplainplainwallanswerbody1-3a_e_s0.0
2514,2514,9,glare,EH1,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,share,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareEH1glare_LFalseLMplainplainwallanswerbody1-3a_e_s0.0
2515,2515,9,glare,R,not_blinking,glare,False,L,./images/mouth/character_9/sad/th_s.png,False,share,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareRglare_LFalseLMplainplainwallanswerbody1-3th_s0.0
2516,2516,9,glare,R,not_blinking,glare,False,L,./images/mouth/character_9/sad/th_s.png,False,share,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareRglare_LFalseLMplainplainwallanswerbody1-3th_s0.0
2517,2517,9,glare,Y,not_blinking,glare,False,L,./images/mouth/character_9/sad/o_small_s.png,False,your,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareYglare_LFalseLMplainplainwallanswerbody1-3o_small_s0.0
2518,2518,9,glare,Y,not_blinking,glare,False,L,./images/mouth/character_9/sad/o_small_s.png,False,your,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareYglare_LFalseLMplainplainwallanswerbody1-3o_small_s0.0
2519,2519,9,glare,AO1,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,your,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,4,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareAO1glare_LFalseLMplainplainwallanswerbody14a_e_s0.0
2520,2520,9,glare,AO1,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,your,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,4,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareAO1glare_LFalseLMplainplainwallanswerbody14a_e_s0.0
2521,2521,9,glare,R,not_blinking,glare,False,L,./images/mouth/character_9/sad/th_s.png,False,your,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,4,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareRglare_LFalseLMplainplainwallanswerbody14th_s0.0
2522,2522,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,4,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_LFalseLMplainplainwallanswerbody14m_b_close_s0.0
2523,2523,9,glare,TH,not_blinking,glare,False,R,./images/mouth/character_9/sad/th_s.png,False,thoughts,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_R.png,4,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareTHglare_RFalseRMplainplainwallanswerbody14th_s0.0
2524,2524,9,glare,TH,not_blinking,glare,False,R,./images/mouth/character_9/sad/th_s.png,False,thoughts,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_R.png,4,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareTHglare_RFalseRMplainplainwallanswerbody14th_s0.0
2525,2525,9,glare,TH,not_blinking,glare,False,R,./images/mouth/character_9/sad/th_s.png,False,thoughts,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_R.png,4,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareTHglare_RFalseRMplainplainwallanswerbody14th_s0.0
2526,2526,9,glare,TH,not_blinking,glare,False,R,./images/mouth/character_9/sad/th_s.png,False,thoughts,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_R.png,4,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareTHglare_RFalseRMplainplainwallanswerbody14th_s0.0
2527,2527,9,glare,AO1,not_blinking,glare,False,R,./images/mouth/character_9/sad/a_e_s.png,False,thoughts,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_R.png,4,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareAO1glare_RFalseRMplainplainwallanswerbody14a_e_s0.0
2528,2528,9,glare,AO1,not_blinking,glare,False,R,./images/mouth/character_9/sad/a_e_s.png,False,thoughts,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_R.png,4,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareAO1glare_RFalseRMplainplainwallanswerbody14a_e_s0.0
2529,2529,9,glare,AO1,not_blinking,glare,False,R,./images/mouth/character_9/sad/a_e_s.png,False,thoughts,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_R.png,4,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareAO1glare_RFalseRMplainplainwallanswerbody14a_e_s0.0
2530,2530,9,glare,AO1,not_blinking,glare,False,R,./images/mouth/character_9/sad/a_e_s.png,False,thoughts,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_R.png,4,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareAO1glare_RFalseRMplainplainwallanswerbody14a_e_s0.0
2531,2531,9,glare,T,not_blinking,glare,False,R,./images/mouth/character_9/sad/th_s.png,False,thoughts,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_R.png,4,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareTglare_RFalseRMplainplainwallanswerbody14th_s0.0
2532,2532,9,glare,T,not_blinking,glare,False,R,./images/mouth/character_9/sad/th_s.png,False,thoughts,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_R.png,4,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareTglare_RFalseRMplainplainwallanswerbody14th_s0.0
2533,2533,9,glare,T,not_blinking,glare,False,R,./images/mouth/character_9/sad/th_s.png,False,thoughts,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_R.png,4,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareTglare_RFalseRMplainplainwallanswerbody14th_s0.0
2534,2534,9,glare,T,not_blinking,glare,False,R,./images/mouth/character_9/sad/th_s.png,False,thoughts,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_R.png,4,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareTglare_RFalseRMplainplainwallanswerbody14th_s0.0
2535,2535,9,glare,S,not_blinking,glare,False,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,thoughts,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_R.png,4,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareSglare_RFalseRMplainplainwallanswerbody14d_j_ch_s0.0
2536,2536,9,glare,S,not_blinking,glare,False,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,thoughts,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_R.png,4,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareSglare_RFalseRMplainplainwallanswerbody14d_j_ch_s0.0
2537,2537,9,glare,S,not_blinking,glare,False,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,thoughts,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_R.png,4,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareSglare_RFalseRMplainplainwallanswerbody14d_j_ch_s0.0
2538,2538,9,sad,,not_blinking,glare,False,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_R.png,4,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_RFalseRMplainplainwallanswerbody14m_b_close_s0.0
2539,2539,9,sad,,not_blinking,glare,False,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_R.png,4,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_RFalseRMplainplainwallanswerbody14m_b_close_s0.0
2540,2540,9,sad,,not_blinking,glare,False,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_R.png,4,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_RFalseRMplainplainwallanswerbody14m_b_close_s0.0
2541,2541,9,glare,AH0,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,and,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,4,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareAH0glare_2_RTrueRMplainplainwallanswerbody14a_e_s0.0
2542,2542,9,glare,AH0,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,and,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,4,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareAH0glare_2_RTrueRMplainplainwallanswerbody14a_e_s0.0
2543,2543,9,glare,AH0,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,and,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,4,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareAH0glare_2_RTrueRMplainplainwallanswerbody14a_e_s0.0
