frame,character,emotion,phonem,blinking_choice,eyes_emotion_choice,intensity,eyes_position,mouth_image_path,pause,word,head_direction,screen_mode,background_type,background_name,body_action,body_path,reaction_bool,reaction,zoom
176,9,happy,EY1,not_blinking,happy,True,L,./images/mouth/character_9/happy/a_e_h.png,False,animation,M,plain,plain,wall,explain,,False,happy,1.5
177,9,happy,EY1,not_blinking,happy,True,L,./images/mouth/character_9/happy/a_e_h.png,False,animation,M,plain,plain,wall,explain,,False,happy,1.5
178,9,happy,SH,not_blinking,happy,True,L,./images/mouth/character_9/happy/d_j_ch_h.png,False,animation,M,plain,plain,wall,explain,,False,happy,1.5
179,9,happy,SH,not_blinking,happy,True,L,./images/mouth/character_9/happy/d_j_ch_h.png,False,animation,M,plain,plain,wall,explain,,False,happy,1.5
180,9,happy,SH,not_blinking,happy,True,L,./images/mouth/character_9/happy/d_j_ch_h.png,False,show,M,plain,plain,wall,not_me,,False,happy,1.5
181,9,happy,SH,not_blinking,happy,True,L,./images/mouth/character_9/happy/d_j_ch_h.png,False,show,M,plain,plain,wall,not_me,,False,happy,1.5
182,9,happy,SH,not_blinking,happy,True,L,./images/mouth/character_9/happy/d_j_ch_h.png,False,show,M,plain,plain,wall,not_me,,False,happy,1.5
183,9,happy,SH,not_blinking,happy,True,L,./images/mouth/character_9/happy/d_j_ch_h.png,False,show,M,plain,plain,wall,not_me,,False,happy,1.5
184,9,happy,OW1,not_blinking,happy,True,L,./images/mouth/character_9/happy/o_small_h.png,False,show,M,plain,plain,wall,not_me,,False,happy,1.5
185,9,happy,OW1,not_blinking,happy,True,L,./images/mouth/character_9/happy/o_small_h.png,False,show,M,plain,plain,wall,not_me,,False,happy,1.5
186,9,happy,OW1,not_blinking,happy,True,L,./images/mouth/character_9/happy/o_small_h.png,False,show,M,plain,plain,wall,not_me,,False,happy,1.5
187,9,happy,OW1,not_blinking,happy,True,L,./images/mouth/character_9/happy/o_small_h.png,False,show,M,plain,plain,wall,not_me,,False,happy,1.5
188,9,happy,,not_blinking,happy,True,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,not_me,,False,happy,1.5
189,9,happy,,not_blinking,happy,True,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,not_me,,False,happy,1.5
190,9,happy,,not_blinking,happy,True,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,not_me,,False,happy,1.5
191,9,happy,,not_blinking,happy,True,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,not_me,,False,happy,1.5
192,9,happy,W,not_blinking,happy,True,L,./images/mouth/character_9/happy/o_small_h.png,False,well,M,plain,plain,wall,not_me,,False,happy,1.5
193,9,happy,W,not_blinking,happy,True,L,./images/mouth/character_9/happy/o_small_h.png,False,well,M,plain,plain,wall,not_me,,False,happy,1.5
194,9,happy,W,not_blinking,happy,True,L,./images/mouth/character_9/happy/o_small_h.png,False,well,M,plain,plain,wall,not_me,,False,happy,1.5
195,9,happy,EH1,not_blinking,happy,True,L,./images/mouth/character_9/happy/a_e_h.png,False,well,M,plain,plain,wall,not_me,,False,happy,1.5
196,9,happy,EH1,not_blinking,happy,True,L,./images/mouth/character_9/happy/a_e_h.png,False,well,M,plain,plain,wall,not_me,,False,happy,1.5
197,9,happy,L,not_blinking,happy,True,L,./images/mouth/character_9/happy/l_h.png,False,well,M,plain,plain,wall,not_me,,False,happy,1.5
198,9,happy,L,not_blinking,happy,True,L,./images/mouth/character_9/happy/l_h.png,False,well,M,plain,plain,wall,not_me,,False,happy,1.5
199,9,happy,,not_blinking,happy,True,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,not_me,,False,happy,1.5
200,9,happy,AY1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,I,M,plain,plain,wall,not_me,,False,happy,1.5
201,9,happy,AY1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,I,M,plain,plain,wall,not_me,,False,happy,1.5
202,9,happy,AY1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,I,M,plain,plain,wall,not_me,,False,happy,1.5
203,9,happy,AY1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,I,M,plain,plain,wall,not_me,,False,happy,1.5
204,9,happy,AY1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,I,M,plain,plain,wall,not_me,,False,happy,1.5
205,9,happy,AY1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,I,M,plain,plain,wall,not_me,,False,happy,1.5
206,9,happy,AY1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,I,M,plain,plain,wall,not_me,,False,happy,1.5
207,9,happy,AY1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,I,M,plain,plain,wall,not_me,,False,happy,1.5
208,9,happy,D,not_blinking,happy,False,L,./images/mouth/character_9/happy/d_j_ch_h.png,False,did,M,plain,plain,wall,not_me,,False,happy,1.5
209,9,happy,D,not_blinking,happy,False,L,./images/mouth/character_9/happy/d_j_ch_h.png,False,did,M,plain,plain,wall,not_me,,False,happy,1.5
210,9,happy,D,not_blinking,happy,False,L,./images/mouth/character_9/happy/d_j_ch_h.png,False,did,M,plain,plain,wall,not_me,,False,happy,1.5
211,9,happy,IH1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,did,M,plain,plain,wall,not_me,,False,happy,1.5
212,9,happy,IH1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,did,M,plain,plain,wall,not_me,,False,happy,1.5
213,9,happy,IH1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,did,M,plain,plain,wall,not_me,,False,happy,1.5
214,9,happy,IH1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,did,M,plain,plain,wall,not_me,,False,happy,1.5
215,9,happy,,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,not_me,,False,happy,1.5
216,9,happy,D,not_blinking,happy,False,L,./images/mouth/character_9/happy/d_j_ch_h.png,False,did,M,plain,plain,wall,not_me,,False,happy,1.5
217,9,happy,D,not_blinking,happy,False,L,./images/mouth/character_9/happy/d_j_ch_h.png,False,did,M,plain,plain,wall,not_me,,False,happy,1.5
218,9,happy,D,not_blinking,happy,False,L,./images/mouth/character_9/happy/d_j_ch_h.png,False,did,M,plain,plain,wall,not_me,,False,happy,1.5
219,9,happy,IH1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,did,M,plain,plain,wall,not_me,,False,happy,1.5
220,9,happy,IH1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,did,M,plain,plain,wall,not_me,,False,happy,1.5
221,9,happy,IH1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,did,M,plain,plain,wall,not_me,,False,happy,1.5
222,9,happy,IH1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,did,M,plain,plain,wall,not_me,,False,happy,1.5
223,9,happy,,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,not_me,,False,happy,1.5
224,9,happy,,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,not_me,,False,happy,1.5
225,9,happy,,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,not_me,,False,happy,1.5
226,9,happy,,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,not_me,,False,happy,1.5
227,9,happy,,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,not_me,,False,happy,1.5
228,9,happy,B,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,False,but,M,plain,plain,wall,not_me,,False,happy,1.5
229,9,happy,B,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,False,but,M,plain,plain,wall,not_me,,False,happy,1.5
230,9,happy,B,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,False,but,M,plain,plain,wall,not_me,,False,happy,1.5
231,9,happy,B,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,False,but,M,plain,plain,wall,not_me,,False,happy,1.5
232,9,happy,AH1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,but,M,plain,plain,wall,not_me,,False,happy,1.5
233,9,happy,AH1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,but,M,plain,plain,wall,not_me,,False,happy,1.5
234,9,happy,AH1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,but,M,plain,plain,wall,not_me,,False,happy,1.5
235,9,happy,T,not_blinking,happy,False,L,./images/mouth/character_9/happy/th_h.png,False,but,M,plain,plain,wall,not_me,,False,happy,1.5
236,9,happy,T,not_blinking,happy,False,L,./images/mouth/character_9/happy/th_h.png,False,but,M,plain,plain,wall,not_me,,False,happy,1.5
237,9,happy,T,not_blinking,happy,False,L,./images/mouth/character_9/happy/th_h.png,False,but,M,plain,plain,wall,not_me,,False,happy,1.5
238,9,happy,,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,not_me,,False,happy,1.5
239,9,happy,,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,not_me,,False,happy,1.5
240,9,happy,,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,not_me,,False,happy,1.5
241,9,happy,AY1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,I,M,plain,plain,wall,not_me,,False,happy,1.5
242,9,happy,AY1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,I,M,plain,plain,wall,not_me,,False,happy,1.5
243,9,happy,AY1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,I,M,plain,plain,wall,not_me,,False,happy,1.5
244,9,happy,AY1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,I,M,plain,plain,wall,not_me,,False,happy,1.5
245,9,happy,D,not_blinking,happy,False,L,./images/mouth/character_9/happy/d_j_ch_h.png,False,don't,M,plain,plain,wall,not_me,,False,happy,1.5
246,9,happy,D,not_blinking,happy,False,L,./images/mouth/character_9/happy/d_j_ch_h.png,False,don't,M,plain,plain,wall,not_me,,False,happy,1.5
247,9,happy,OW1,not_blinking,happy,False,L,./images/mouth/character_9/happy/o_small_h.png,False,don't,M,plain,plain,wall,not_me,,False,happy,1.5
248,9,happy,OW1,not_blinking,happy,False,L,./images/mouth/character_9/happy/o_small_h.png,False,don't,M,plain,plain,wall,not_me,,False,happy,1.5
249,9,happy,N,not_blinking,happy,False,L,./images/mouth/character_9/happy/th_h.png,False,don't,M,plain,plain,wall,not_me,,False,happy,1.5
250,9,happy,N,not_blinking,happy,False,L,./images/mouth/character_9/happy/th_h.png,False,don't,M,plain,plain,wall,not_me,,False,happy,1.5
251,9,happy,T,not_blinking,happy,False,L,./images/mouth/character_9/happy/th_h.png,False,don't,M,plain,plain,wall,not_me,,False,happy,1.5
252,9,happy,N,not_blinking,happy,False,L,./images/mouth/character_9/happy/th_h.png,False,know,M,plain,plain,wall,not_me,,False,happy,1.5
253,9,happy,N,not_blinking,happy,False,L,./images/mouth/character_9/happy/th_h.png,False,know,M,plain,plain,wall,not_me,,False,happy,1.5
254,9,happy,N,not_blinking,happy,False,L,./images/mouth/character_9/happy/th_h.png,False,know,M,plain,plain,wall,not_me,,False,happy,1.5
255,9,happy,OW1,not_blinking,happy,False,L,./images/mouth/character_9/happy/o_small_h.png,False,know,M,plain,plain,wall,not_me,,False,happy,1.5
256,9,happy,OW1,not_blinking,happy,False,L,./images/mouth/character_9/happy/o_small_h.png,False,know,M,plain,plain,wall,not_me,,False,happy,1.5
257,9,happy,OW1,not_blinking,happy,False,L,./images/mouth/character_9/happy/o_small_h.png,False,know,M,plain,plain,wall,not_me,,False,happy,1.5
258,9,happy,DH,not_blinking,happy,False,L,./images/mouth/character_9/happy/d_j_ch_h.png,False,the,M,plain,plain,wall,not_me,,False,happy,1.5
259,9,happy,F,not_blinking,happy,False,L,./images/mouth/character_9/happy/f_h.png,False,first,M,plain,plain,wall,not_me,,False,happy,1.5
260,9,happy,F,not_blinking,happy,False,L,./images/mouth/character_9/happy/f_h.png,False,first,M,plain,plain,wall,not_me,,False,happy,1.5
261,9,happy,ER1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,first,M,plain,plain,wall,not_me,,False,happy,1.5
262,9,happy,ER1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,first,M,plain,plain,wall,not_me,,False,happy,1.5
263,9,happy,S,not_blinking,happy,False,L,./images/mouth/character_9/happy/d_j_ch_h.png,False,first,M,plain,plain,wall,not_me,,False,happy,1.5
264,9,happy,T,not_blinking,happy,False,L,./images/mouth/character_9/happy/th_h.png,False,first,M,plain,plain,wall,not_me,,False,happy,1.5
265,9,happy,,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,not_me,,False,happy,1.5
266,9,happy,TH,not_blinking,happy,False,L,./images/mouth/character_9/happy/th_h.png,False,thing,M,plain,plain,wall,not_me,,False,happy,1.5
267,9,happy,TH,not_blinking,happy,False,L,./images/mouth/character_9/happy/th_h.png,False,thing,M,plain,plain,wall,not_me,,False,happy,1.5
268,9,happy,IH1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,thing,M,plain,plain,wall,not_me,,False,happy,1.5
269,9,happy,IH1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,thing,M,plain,plain,wall,not_me,,False,happy,1.5
270,9,happy,NG,not_blinking,happy,False,L,./images/mouth/character_9/happy/th_h.png,False,thing,M,plain,plain,wall,not_me,,False,happy,1.5
271,9,happy,AH0,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,about,M,plain,plain,wall,question,,False,happy,1.5
272,9,happy,AH0,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,about,M,plain,plain,wall,question,,False,happy,1.5
273,9,happy,B,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,False,about,M,plain,plain,wall,question,,False,happy,1.5
274,9,happy,B,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,False,about,M,plain,plain,wall,question,,False,happy,1.5
275,9,happy,AW1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,about,M,plain,plain,wall,question,,False,happy,1.5
276,9,happy,AW1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,about,M,plain,plain,wall,question,,False,happy,1.5
277,9,happy,T,not_blinking,happy,False,L,./images/mouth/character_9/happy/th_h.png,False,about,M,plain,plain,wall,question,,False,happy,1.5
278,9,happy,,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,question,,False,happy,1.5
279,9,happy,,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,question,,False,happy,1.5
280,9,happy,,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,question,,False,happy,1.5
281,9,happy,,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,question,,False,happy,1.5
282,9,happy,AE2,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,animation,M,plain,plain,wall,question,,False,happy,1.5
283,9,happy,AE2,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,animation,M,plain,plain,wall,question,,False,happy,1.5
284,9,happy,N,not_blinking,happy,False,L,./images/mouth/character_9/happy/th_h.png,False,animation,M,plain,plain,wall,question,,False,happy,1.5
285,9,happy,AH0,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,animation,M,plain,plain,wall,question,,False,happy,1.5
286,9,happy,M,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,False,animation,M,plain,plain,wall,question,,False,happy,1.5
287,9,happy,M,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,False,animation,M,plain,plain,wall,question,,False,happy,1.5
288,9,happy,EY1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,animation,M,plain,plain,wall,question,,False,happy,1.5
289,9,happy,SH,not_blinking,happy,False,L,./images/mouth/character_9/happy/d_j_ch_h.png,False,animation,M,plain,plain,wall,question,,False,happy,1.5
290,9,happy,,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,question,,False,happy,1.5
291,9,happy,AE2,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,animation,M,plain,plain,wall,question,,False,happy,1.5
292,9,happy,AE2,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,animation,M,plain,plain,wall,question,,False,happy,1.5
293,9,happy,N,not_blinking,happy,False,L,./images/mouth/character_9/happy/th_h.png,False,animation,M,plain,plain,wall,question,,False,happy,1.5
294,9,happy,AH0,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,animation,M,plain,plain,wall,question,,False,happy,1.5
295,9,happy,M,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,False,animation,M,plain,plain,wall,question,,False,happy,1.5
296,9,happy,M,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,False,animation,M,plain,plain,wall,question,,False,happy,1.5
297,9,happy,EY1,not_blinking,happy,False,L,./images/mouth/character_9/happy/a_e_h.png,False,animation,M,plain,plain,wall,question,,False,happy,1.5
298,9,happy,SH,not_blinking,happy,False,L,./images/mouth/character_9/happy/d_j_ch_h.png,False,animation,M,plain,plain,wall,question,,False,happy,1.5
299,9,happy,,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,question,,False,happy,1.5
300,9,happy,,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,question,,False,happy,1.5
301,9,happy,,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,question,,False,happy,1.5
302,9,happy,,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,question,,False,happy,1.5
303,9,happy,,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,question,,False,happy,1.5
304,9,happy,,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,question,,False,happy,1.5
305,9,happy,,not_blinking,happy,False,L,./images/mouth/character_9/happy/m_b_close_h.png,True,,M,plain,plain,wall,question,,False,happy,1.5
306,9,happy,S,not_blinking,happy,False,L,./images/mouth/character_9/happy/d_j_ch_h.png,False,So,M,plain,plain,wall,question,,False,happy,1.5
307,9,happy,S,not_blinking,happy,False,L,./images/mouth/character_9/happy/d_j_ch_h.png,False,So,M,plain,plain,wall,question,,False,happy,1.5
308,9,happy,S,not_blinking,happy,False,L,./images/mouth/character_9/happy/d_j_ch_h.png,False,So,M,plain,plain,wall,question,,False,happy,1.5
309,9,happy,S,not_blinking,happy,False,L,./images/mouth/character_9/happy/d_j_ch_h.png,False,So,M,plain,plain,wall,question,,False,happy,1.5
310,9,happy,S,not_blinking,happy,False,L,./images/mouth/character_9/happy/d_j_ch_h.png,False,So,M,plain,plain,wall,question,,False,happy,1.5
311,9,happy,S,not_blinking,happy,False,L,./images/mouth/character_9/happy/d_j_ch_h.png,False,So,M,plain,plain,wall,question,,False,happy,1.5
312,9,happy,S,not_blinking,happy,False,L,./images/mouth/character_9/happy/d_j_ch_h.png,False,So,M,plain,plain,wall,question,,False,happy,1.5
313,9,happy,OW1,not_blinking,happy,False,L,./images/mouth/character_9/happy/o_small_h.png,False,So,M,plain,plain,wall,question,,False,happy,1.5
314,9,happy,OW1,not_blinking,happy,False,L,./images/mouth/character_9/happy/o_small_h.png,False,So,M,plain,plain,wall,question,,False,happy,1.5
